idx_original,Class,prediccion_fraude,probabilidad_fraude,Amount,utilidad_aprobar,utilidad_revisar,utilidad_bloquear,accion_recomendada
2523,0,0,0.1465581251419643,100.0,-12.948928764480359,-9.465581251419643,2.9489287644803603,bloquear
2524,0,0,0.000272114722087,100.0,1.972244298347126,-8.00272114722087,-11.972244298347125,aprobar
2525,0,0,0.0569786961653687,100.0,-3.8118270088676076,-8.569786961653687,-6.188172991132394,aprobar
2526,0,0,0.1199365980309882,100.0,-10.233532999160797,-9.199365980309882,0.23353299916079706,bloquear
2527,0,0,0.0003084456363786,100.0,1.9685385450893829,-8.003084456363787,-11.968538545089382,aprobar
2528,0,0,0.0019057293312577,100.0,1.8056156082117147,-8.019057293312578,-11.805615608211713,aprobar
2529,0,0,0.0624908947006282,100.0,-4.374071259464077,-8.624908947006283,-5.625928740535924,aprobar
2530,0,0,0.0163154855708673,100.0,0.3358204717715356,-8.163154855708672,-10.335820471771536,aprobar
2531,0,1,0.8040724425138115,100.0,-80.01538913640877,-16.040724425138116,70.01538913640877,bloquear
2532,0,0,0.0391164418007572,100.0,-1.9898770636772345,-8.391164418007572,-8.010122936322766,aprobar
2533,0,0,0.1079978271804767,100.0,-9.015778372408622,-9.079978271804768,-0.9842216275913778,bloquear
2534,0,0,0.0061450932361105,100.0,1.3732004899167292,-8.061450932361105,-11.37320048991673,aprobar
2535,0,0,0.0485002464319529,100.0,-2.947025136059196,-8.485002464319528,-7.052974863940803,aprobar
2536,0,0,0.0292700284109578,100.0,-0.9855428979176957,-8.292700284109578,-9.014457102082304,aprobar
2537,0,1,0.907160560037464,100.0,-90.53037712382132,-17.07160560037464,80.53037712382134,bloquear
2538,0,0,0.0641182368446576,100.0,-4.540060158155075,-8.641182368446577,-5.459939841844924,aprobar
2539,0,0,0.0576633520577554,100.0,-3.8816619098910503,-8.576633520577554,-6.118338090108948,aprobar
2540,0,0,0.1070997183512001,100.0,-8.92417127182241,-9.070997183512,-1.0758287281775907,bloquear
2541,0,0,0.1335652547565466,100.0,-11.623655985167753,-9.335652547565466,1.623655985167753,bloquear
2542,0,0,0.1967263399648971,100.0,-18.066086676419506,-9.96726339964897,8.066086676419506,bloquear
2543,0,0,0.0010877390318051,100.0,1.8890506187558798,-8.01087739031805,-11.88905061875588,aprobar
2544,0,0,0.1166355798863573,100.0,-9.896829148408443,-9.166355798863574,-0.10317085159155504,bloquear
2545,0,0,0.0001901240483528,100.0,1.9806073470680143,-8.001901240483528,-11.980607347068014,aprobar
2546,0,0,0.0293347434686182,100.0,-0.9921438337990565,-8.293347434686183,-9.007856166200943,aprobar
2547,0,0,0.016123588728026,100.0,0.3553939497413481,-8.16123588728026,-10.355393949741348,aprobar
2548,0,0,0.0152212558570906,100.0,0.447431902576759,-8.152212558570906,-10.44743190257676,aprobar
2549,0,0,0.0117507353566786,100.0,0.8014249936187829,-8.117507353566786,-10.801424993618784,aprobar
2550,0,0,0.0721010343741918,100.0,-5.354305506167564,-8.721010343741918,-4.645694493832437,bloquear
2551,0,0,0.0846643287499911,100.0,-6.635761532499091,-8.84664328749991,-3.3642384675009076,bloquear
2552,0,0,0.1320518018309365,100.0,-11.469283786755524,-9.320518018309365,1.4692837867555237,bloquear
2553,1,1,0.8242667650479382,100.0,-82.0752100348897,-16.242667650479383,72.0752100348897,bloquear
2554,0,0,0.0568002097710821,100.0,-3.7936213966503747,-8.56800209771082,-6.206378603349626,aprobar
2555,0,0,0.0552252351435536,100.0,-3.632973984642467,-8.552252351435536,-6.367026015357533,aprobar
2556,0,0,0.0274905951028849,100.0,-0.8040407004942598,-8.274905951028849,-9.195959299505741,aprobar
2557,0,0,0.0241850956126712,100.0,-0.46687975249246216,-8.241850956126711,-9.533120247507537,aprobar
2558,0,0,0.0234306923742155,100.0,-0.38993062216998076,-8.234306923742155,-9.610069377830019,aprobar
2559,0,0,0.1439290663815202,100.0,-12.680764770915061,-9.439290663815202,2.6807647709150615,bloquear
2560,0,0,0.0375937297127679,100.0,-1.8345604307023258,-8.37593729712768,-8.165439569297675,aprobar
2561,0,0,0.0287219230678737,100.0,-0.9296361529231172,-8.287219230678737,-9.070363847076884,aprobar
2562,1,1,0.9999999999994068,100.0,-99.9999999999395,-17.99999999999407,89.99999999993949,bloquear
2563,0,0,0.2370816746416683,100.0,-22.182330813450168,-10.370816746416683,12.182330813450168,bloquear
2564,0,0,0.0023469828105143,100.0,1.7606077533275415,-8.023469828105144,-11.760607753327541,aprobar
2565,0,0,0.1902294730055912,100.0,-17.403406246570302,-9.902294730055912,7.403406246570302,bloquear
2566,0,0,0.0002816338054862,100.0,1.9712733518404075,-8.002816338054862,-11.971273351840408,aprobar
2567,0,0,0.105722527957514,100.0,-8.783697851666428,-9.057225279575139,-1.2163021483335736,bloquear
2568,0,0,0.0386650583938063,100.0,-1.943835956168243,-8.386650583938064,-8.056164043831757,aprobar
2569,0,0,0.0530158509095658,100.0,-3.4076167927757117,-8.530158509095658,-6.592383207224287,aprobar
2570,0,0,0.0500479752475051,100.0,-3.104893475245521,-8.500479752475051,-6.895106524754479,aprobar
2571,0,0,0.0769497695147114,100.0,-5.848876490500563,-8.769497695147114,-4.1511235094994365,bloquear
2572,0,1,0.8239666410381148,100.0,-82.0445973858877,-16.239666410381147,72.0445973858877,bloquear
2573,0,0,0.0843247865652953,100.0,-6.6011282296601195,-8.843247865652954,-3.3988717703398796,bloquear
2574,0,0,0.1222492407269823,100.0,-10.469422554152196,-9.222492407269822,0.46942255415219414,bloquear
2575,0,1,0.9923365123441732,100.0,-99.21832425910567,-17.923365123441734,89.21832425910566,bloquear
2576,0,0,0.0005665862065023,100.0,1.9422082069367654,-8.005665862065023,-11.942208206936765,aprobar
2577,0,0,0.2815794614974198,100.0,-26.721105072736822,-10.815794614974198,16.721105072736822,bloquear
2578,0,0,0.000302381501924,100.0,1.969157086803752,-8.00302381501924,-11.969157086803753,aprobar
2579,0,0,0.0238873632376803,100.0,-0.43651105024339043,-8.238873632376803,-9.563488949756609,aprobar
2580,0,0,0.0001414379018883,100.0,1.9855733340073936,-8.001414379018883,-11.985573334007395,aprobar
2581,0,0,0.0001779715727553,100.0,1.9818468995789593,-8.001779715727553,-11.98184689957896,aprobar
2582,0,0,0.0002134279909675,100.0,1.978230344921315,-8.002134279909676,-11.978230344921316,aprobar
2583,0,0,0.0332471927574923,100.0,-1.3912136612642148,-8.332471927574923,-8.608786338735786,aprobar
2584,0,0,0.0792624117217318,100.0,-6.084765995616644,-8.792624117217319,-3.9152340043833567,bloquear
2585,0,0,0.0556855277800492,100.0,-3.679923833565018,-8.556855277800492,-6.3200761664349825,aprobar
2586,0,0,0.0310461549704689,100.0,-1.1667078069878276,-8.310461549704689,-8.833292193012172,aprobar
2587,0,0,0.0553586738460224,100.0,-3.6465847322942855,-8.553586738460224,-6.3534152677057145,aprobar
2588,0,1,0.7686584329461483,100.0,-76.40316016050713,-15.686584329461484,66.40316016050713,bloquear
2589,0,0,0.0116699464084596,100.0,0.8096654663371208,-8.116699464084595,-10.809665466337119,aprobar
2590,0,0,0.0002050995542023,100.0,1.9790798454713654,-8.002050995542023,-11.979079845471366,aprobar
2591,0,0,0.0017554637159723,100.0,1.8209427009708252,-8.017554637159723,-11.820942700970825,aprobar
2592,0,0,0.1965539502922352,100.0,-18.04850292980799,-9.965539502922352,8.048502929807992,bloquear
2593,0,0,0.0506004926729382,100.0,-3.1612502526396966,-8.506004926729382,-6.838749747360303,aprobar
2594,0,0,0.0680156437010122,100.0,-4.937595657503243,-8.680156437010123,-5.062404342496757,aprobar
2595,0,0,0.001363580693634,100.0,1.860914769249332,-8.01363580693634,-11.860914769249334,aprobar
2596,0,0,0.0554070506961355,100.0,-3.6515191710058215,-8.554070506961356,-6.3484808289941785,aprobar
2597,0,0,0.1739468332849899,100.0,-15.74257699506897,-9.7394683328499,5.742576995068967,bloquear
2598,0,0,0.4893764700422311,100.0,-47.91639994430757,-12.893764700422311,37.91639994430757,bloquear
2599,0,1,0.5217520246803604,100.0,-51.21870651739676,-13.217520246803604,41.21870651739676,bloquear
2600,0,0,0.000462440665903,100.0,1.9528310520778942,-8.00462440665903,-11.952831052077896,aprobar
2601,0,0,0.0102503786998989,100.0,0.9544613726103122,-8.102503786998989,-10.954461372610314,aprobar
2602,0,0,0.1373925396888108,100.0,-12.014039048258702,-9.373925396888108,2.0140390482587023,bloquear
2603,0,1,0.9980476599807512,100.0,-99.80086131803661,-17.980476599807513,89.80086131803662,bloquear
2604,0,0,0.0285703523302451,100.0,-0.9141759376849998,-8.285703523302452,-9.085824062315002,aprobar
2605,0,0,0.0792650940145585,100.0,-6.085039589484968,-8.792650940145585,-3.9149604105150324,bloquear
2606,0,0,0.2310076758573397,100.0,-21.56278293744865,-10.310076758573397,11.562782937448647,bloquear
2607,0,1,0.869056550096026,100.0,-86.64376810979465,-16.69056550096026,76.64376810979465,bloquear
2608,0,0,0.003289768928952,100.0,1.664443569246896,-8.03289768928952,-11.664443569246895,aprobar
2609,0,0,0.4262511970145761,100.0,-41.47762209548676,-12.26251197014576,31.477622095486762,bloquear
2610,0,1,0.6412257876783839,100.0,-63.40503034319516,-14.41225787678384,53.40503034319516,bloquear
2611,0,0,0.1050297982123223,100.0,-8.713039417656875,-9.050297982123222,-1.2869605823431236,bloquear
2612,0,0,0.0255207902009896,100.0,-0.6031206005009395,-8.255207902009897,-9.39687939949906,aprobar
2613,0,1,0.54989337248857,100.0,-54.089123993834136,-13.498933724885699,44.089123993834136,bloquear
2614,0,1,0.8505025342470565,100.0,-84.75125849319976,-16.505025342470564,74.75125849319976,bloquear
2615,0,0,0.0003312441584503,100.0,1.9662130958380695,-8.003312441584503,-11.96621309583807,aprobar
2616,0,0,0.0002066746456968,100.0,1.9789191861389264,-8.002066746456968,-11.978919186138928,aprobar
2617,0,0,0.4573036736628381,100.0,-44.644974713609486,-12.573036736628382,34.644974713609486,bloquear
2618,0,1,0.9837483659148524,100.0,-98.34233332331493,-17.83748365914852,88.34233332331495,bloquear
2619,0,0,0.0445207290182509,100.0,-2.5411143598615924,-8.445207290182509,-7.4588856401384085,aprobar
2620,0,0,0.1652929808398396,100.0,-14.85988404566364,-9.652929808398396,4.859884045663637,bloquear
2621,0,0,0.0293018475253699,100.0,-0.9887884475877295,-8.2930184752537,-9.01121155241227,aprobar
2622,0,0,0.3561119037375492,100.0,-34.32341418123002,-11.56111903737549,24.323414181230014,bloquear
2623,0,0,0.0408678185983379,100.0,-2.168517497030466,-8.40867818598338,-7.831482502969535,aprobar
2624,0,0,0.0662482906729854,100.0,-4.757325648644511,-8.662482906729855,-5.242674351355489,aprobar
2625,0,0,0.0102190851016272,100.0,0.9576533196340256,-8.102190851016273,-10.957653319634026,aprobar
2626,0,0,0.0537354102561677,100.0,-3.481011846129106,-8.537354102561677,-6.518988153870895,aprobar
2627,0,0,0.142394670851635,100.0,-12.52425642686677,-9.42394670851635,2.5242564268667724,bloquear
2628,0,1,0.634250560501032,100.0,-62.69355717110527,-14.34250560501032,52.69355717110526,bloquear
2629,0,0,0.0566359197752357,100.0,-3.7768638170740414,-8.566359197752357,-6.223136182925957,aprobar
2630,0,1,0.9649764376572856,100.0,-96.42759664104312,-17.649764376572854,86.42759664104314,bloquear
2631,0,0,0.0487012304843057,100.0,-2.9675255093991817,-8.487012304843056,-7.032474490600818,aprobar
2632,0,0,0.1947958472903359,100.0,-17.869176423614263,-9.947958472903359,7.869176423614263,bloquear
2633,0,0,0.0018499626890574,100.0,1.8113038057161452,-8.018499626890575,-11.811303805716145,aprobar
2634,0,0,0.1117923733186815,100.0,-9.402822078505512,-9.117923733186814,-0.5971779214944881,bloquear
2635,0,0,0.0441603328388853,100.0,-2.5043539495663008,-8.441603328388853,-7.495646050433699,aprobar
2636,0,0,0.0374201737032423,100.0,-1.8168577177307141,-8.374201737032424,-8.183142282269285,aprobar
2637,0,0,0.0498649770722472,100.0,-3.086227661369214,-8.498649770722471,-6.913772338630786,aprobar
2638,0,0,0.0401549449674909,100.0,-2.095804386684072,-8.401549449674908,-7.904195613315929,aprobar
2639,0,0,0.1348840678809883,100.0,-11.758174923860807,-9.348840678809884,1.7581749238608069,bloquear
2640,0,1,0.7660585558602363,100.0,-76.1379726977441,-15.660585558602364,66.1379726977441,bloquear
2641,0,0,0.0011270856685116,100.0,1.8850372618118167,-8.011270856685115,-11.885037261811817,aprobar
2642,0,0,0.0007252801636134,100.0,1.9260214233114332,-8.007252801636135,-11.926021423311433,aprobar
2643,0,0,0.0291657809324614,100.0,-0.9749096551110628,-8.291657809324615,-9.025090344888937,aprobar
2644,0,0,0.1000346311456393,100.0,-8.203532376855208,-9.000346311456394,-1.7964676231447907,bloquear
2645,0,1,0.5667721210244462,100.0,-55.81075634449351,-13.667721210244462,45.81075634449351,bloquear
2646,0,0,0.1285313676418749,100.0,-11.11019949947124,-9.285313676418749,1.1101994994712392,bloquear
2647,0,1,0.567499366037565,100.0,-55.884935335831635,-13.674993660375652,45.884935335831635,bloquear
2648,0,0,0.0487444783740775,100.0,-2.971936794155905,-8.487444783740775,-7.028063205844095,aprobar
2649,0,0,0.0840479778544597,100.0,-6.572893741154889,-8.840479778544596,-3.427106258845111,bloquear
2650,0,0,0.0006361704214191,100.0,1.9351106170152519,-8.006361704214191,-11.935110617015253,aprobar
2651,0,0,0.2246669402380532,100.0,-20.916027904281428,-10.246669402380531,10.916027904281426,bloquear
2652,0,1,0.9469305001770288,100.0,-94.58691101805695,-17.46930500177029,84.58691101805694,bloquear
2653,0,0,0.0003238095120592,100.0,1.9669714297699614,-8.003238095120592,-11.966971429769961,aprobar
2654,0,0,0.0911534492853257,100.0,-7.297651827103222,-8.911534492853256,-2.7023481728967784,bloquear
2655,0,0,0.0007649431964314,100.0,1.9219757939639972,-8.007649431964314,-11.921975793963997,aprobar
2656,0,0,0.0539642382488418,100.0,-3.5043523013818634,-8.539642382488418,-6.495647698618137,aprobar
2657,0,0,0.2014384229994109,100.0,-18.54671914593991,-10.014384229994109,8.54671914593991,bloquear
2658,0,0,0.0729677862745097,100.0,-5.4427141999999895,-8.729677862745097,-4.5572858000000105,bloquear
2659,0,0,9.81182611764729e-05,100.0,1.98999193736,-8.000981182611765,-11.98999193736,aprobar
2660,0,0,0.0901032043246066,100.0,-7.190526841109873,-8.901032043246065,-2.8094731588901265,bloquear
2661,0,1,0.6451192477799856,100.0,-63.80216327355853,-14.451192477799857,53.802163273558534,bloquear
2662,0,0,0.001434181353032,100.0,1.853713501990736,-8.01434181353032,-11.853713501990736,aprobar
2663,0,0,0.1849830093830596,100.0,-16.86826695707208,-9.849830093830596,6.868266957072077,bloquear
2664,0,0,0.0032457685781877,100.0,1.6689316050248546,-8.032457685781877,-11.668931605024854,aprobar
2665,0,0,0.2946298121004353,100.0,-28.0522408342444,-10.946298121004354,18.052240834244405,bloquear
2666,0,0,0.0557557013828542,100.0,-3.687081541051128,-8.557557013828541,-6.3129184589488725,aprobar
2667,0,0,0.1135759175181928,100.0,-9.584743586855666,-9.135759175181928,-0.41525641314433415,bloquear
2668,0,0,0.0327153300022541,100.0,-1.3369636602299184,-8.327153300022541,-8.66303633977008,aprobar
2669,0,0,0.0232119389284901,100.0,-0.36761777070599,-8.232119389284902,-9.63238222929401,aprobar
2670,0,0,0.0413262076830362,100.0,-2.2152731836696926,-8.413262076830362,-7.784726816330308,aprobar
2671,0,0,0.1858900602388213,100.0,-16.96078614435977,-9.858900602388214,6.960786144359773,bloquear
2672,0,0,0.0006017064171184,100.0,1.9386259454539232,-8.006017064171184,-11.938625945453921,aprobar
2673,0,0,0.1534768870098069,100.0,-13.654642475000305,-9.53476887009807,3.654642475000305,bloquear
2674,0,0,0.0152528663454841,100.0,0.4442076327606219,-8.152528663454842,-10.444207632760623,aprobar
2675,0,0,0.0276664632159224,100.0,-0.8219792480240848,-8.276664632159225,-9.178020751975916,aprobar
2676,0,0,0.0030669296198781,100.0,1.6871731787724338,-8.03066929619878,-11.687173178772433,aprobar
2677,0,1,0.8354659749083863,100.0,-83.2175294406554,-16.35465974908386,73.2175294406554,bloquear
2678,0,1,0.8075430551630404,100.0,-80.36939162663012,-16.075430551630404,70.36939162663012,bloquear
2679,0,0,0.0255636812198443,100.0,-0.6074954844241187,-8.255636812198443,-9.39250451557588,aprobar
2680,0,0,0.0008667986232158,100.0,1.9115865404319883,-8.008667986232158,-11.911586540431989,aprobar
2681,0,0,0.2784794827398539,100.0,-26.4049072394651,-10.784794827398539,16.4049072394651,bloquear
2682,0,0,0.0004500254103712,100.0,1.9540974081421376,-8.004500254103712,-11.954097408142138,aprobar
2683,0,0,0.0021391193895029,100.0,1.7818098222707042,-8.02139119389503,-11.781809822270704,aprobar
2684,0,0,0.0951609673247297,100.0,-7.7064186671224295,-8.951609673247297,-2.2935813328775705,bloquear
2685,0,0,0.0234120679996193,100.0,-0.3880309359611682,-8.234120679996193,-9.611969064038831,aprobar
2686,0,0,0.0326695537563344,100.0,-1.332294483146109,-8.326695537563344,-8.667705516853891,aprobar
2687,0,0,0.0073995471211719,100.0,1.2452461936404662,-8.073995471211719,-11.245246193640467,aprobar
2688,0,0,0.0002257542065661,100.0,1.9769730709302578,-8.00225754206566,-11.976973070930256,aprobar
2689,0,0,0.0612433827158156,100.0,-4.246825037013191,-8.612433827158156,-5.753174962986808,aprobar
2690,0,0,0.0371466062453973,100.0,-1.7889538370305247,-8.371466062453973,-8.211046162969474,aprobar
2691,0,0,0.0298118959909719,100.0,-1.040813391079134,-8.298118959909718,-8.959186608920866,aprobar
2692,0,0,0.0342831837235967,100.0,-1.4968847398068632,-8.342831837235966,-8.503115260193136,aprobar
2693,0,1,0.5237841664725849,100.0,-51.42598498020365,-13.237841664725849,41.42598498020365,bloquear
2694,0,0,0.2859825044364878,100.0,-27.170215452521756,-10.859825044364879,17.17021545252176,bloquear
2695,0,0,0.0009314247295108,100.0,1.9049946775898985,-8.009314247295109,-11.904994677589897,aprobar
2696,0,0,0.046220872196186,100.0,-2.714528964010972,-8.46220872196186,-7.285471035989028,aprobar
2697,0,0,0.0666218701280898,100.0,-4.79543075306516,-8.666218701280897,-5.204569246934841,aprobar
2698,0,0,0.0005210302755328,100.0,1.9468549118956542,-8.005210302755328,-11.946854911895654,aprobar
2699,0,0,0.204072226345592,100.0,-18.815367087250383,-10.04072226345592,8.815367087250381,bloquear
2700,0,1,0.6779576974331606,100.0,-67.15168513818237,-14.779576974331604,57.15168513818238,bloquear
2701,0,0,0.0417950946381633,100.0,-2.2630996530926564,-8.417950946381632,-7.736900346907344,aprobar
2702,0,0,0.1459373460562152,100.0,-12.88560929773395,-9.459373460562151,2.88560929773395,bloquear
2703,0,0,0.0412813836319441,100.0,-2.2107011304582977,-8.41281383631944,-7.789298869541701,aprobar
2704,0,0,0.0396087513309436,100.0,-2.040092635756247,-8.396087513309437,-7.959907364243753,aprobar
2705,0,0,0.061825503824568,100.0,-4.306201390105937,-8.61825503824568,-5.693798609894064,aprobar
2706,0,0,0.1043352908941727,100.0,-8.642199671205615,-9.043352908941728,-1.357800328794383,bloquear
2707,0,0,0.0309372282193795,100.0,-1.1555972783767092,-8.309372282193795,-8.844402721623291,aprobar
2708,0,0,0.0398421371468696,100.0,-2.063897988980699,-8.398421371468697,-7.936102011019301,aprobar
2709,0,0,0.034816292220614,100.0,-1.5512618065026278,-8.34816292220614,-8.448738193497373,aprobar
2710,0,0,0.0061308824107359,100.0,1.3746499941049382,-8.061308824107359,-11.374649994104939,aprobar
2711,0,0,0.2655507502135619,100.0,-25.08617652178331,-10.655507502135618,15.086176521783315,bloquear
2712,0,0,0.0004864019880092,100.0,1.9503869972230616,-8.004864019880092,-11.950386997223061,aprobar
2713,0,0,0.0302046197032109,100.0,-1.080871209727512,-8.302046197032109,-8.919128790272488,aprobar
2714,0,0,0.4966398677524895,100.0,-48.65726651075392,-12.966398677524895,38.65726651075393,bloquear
2715,0,0,0.0001739461040005,100.0,1.9822574973919491,-8.001739461040005,-11.98225749739195,aprobar
2716,0,0,0.0002860505991335,100.0,1.970822838888383,-8.002860505991336,-11.970822838888383,aprobar
2717,0,0,0.062617919420442,100.0,-4.3870277808850835,-8.62617919420442,-5.612972219114916,aprobar
2718,0,0,0.0980877535595234,100.0,-8.004950863071388,-8.980877535595233,-1.9950491369286123,bloquear
2719,0,0,0.0004293417523339,100.0,1.9562071412619422,-8.00429341752334,-11.956207141261944,aprobar
2720,0,0,0.0860952006612826,100.0,-6.781710467450825,-8.860952006612825,-3.218289532549175,bloquear
2721,0,0,0.00236074177757,100.0,1.75920433868786,-8.0236074177757,-11.75920433868786,aprobar
2722,0,0,0.0405639021911281,100.0,-2.1375180234950664,-8.40563902191128,-7.862481976504933,aprobar
2723,0,0,0.0652156864717292,100.0,-4.652000020116379,-8.652156864717291,-5.347999979883621,aprobar
2724,0,0,0.0003911123616009,100.0,1.960106539116708,-8.003911123616009,-11.960106539116708,aprobar
2725,0,0,0.0473377015959856,100.0,-2.828445562790531,-8.473377015959857,-7.171554437209468,aprobar
2726,0,1,0.6193087639759357,100.0,-61.169493925545446,-14.193087639759359,51.169493925545446,bloquear
2727,0,0,0.0961355824945612,100.0,-7.805829414445242,-8.961355824945612,-2.194170585554758,bloquear
2728,0,0,0.4921191197808931,100.0,-48.196150217651095,-12.92119119780893,38.1961502176511,bloquear
2729,0,0,0.0028073548574696,100.0,1.7136498045381008,-8.028073548574696,-11.7136498045381,aprobar
2730,0,1,0.7839485494522819,100.0,-77.96275204413276,-15.839485494522819,67.96275204413276,bloquear
2731,0,0,0.0013606004215604,100.0,1.8612187570008392,-8.013606004215605,-11.86121875700084,aprobar
2732,0,0,0.0554310180269106,100.0,-3.6539638387448807,-8.554310180269106,-6.346036161255118,aprobar
2733,0,0,0.0461692379166597,100.0,-2.7092622674992892,-8.461692379166596,-7.29073773250071,aprobar
2734,0,0,0.0443157444877795,100.0,-2.5202059377535093,-8.443157444877794,-7.479794062246491,aprobar
2735,0,0,0.0256422402859995,100.0,-0.6155085091719488,-8.256422402859995,-9.38449149082805,aprobar
2736,0,0,0.0409475134357726,100.0,-2.1766463704488057,-8.409475134357725,-7.823353629551194,aprobar
2737,0,0,0.0553734953532628,100.0,-3.6480965260328055,-8.55373495353263,-6.3519034739671945,aprobar
2738,0,0,0.3400275783035179,100.0,-32.68281298695882,-11.40027578303518,22.682812986958822,bloquear
2739,0,0,0.3999647830359911,100.0,-38.79640786967109,-11.99964783035991,28.796407869671093,bloquear
2740,0,0,0.0371181679113623,100.0,-1.7860531269589548,-8.371181679113622,-8.213946873041046,aprobar
2741,0,0,0.1135658572274444,100.0,-9.58371743719933,-9.135658572274444,-0.4162825628006708,bloquear
2742,0,0,0.0005376547619257,100.0,1.9451592142835785,-8.005376547619257,-11.945159214283578,aprobar
2743,0,0,0.1264032783520082,100.0,-10.893134391904837,-9.264032783520083,0.8931343919048373,bloquear
2744,0,0,0.049812001854515,100.0,-3.0808241891605297,-8.498120018545151,-6.91917581083947,aprobar
2745,0,0,0.0550388648914616,100.0,-3.613964218929083,-8.550388648914616,-6.386035781070918,aprobar
2746,0,0,0.4705366762248273,100.0,-45.99474097493239,-12.705366762248273,35.994740974932384,bloquear
2747,0,0,0.0795719823131677,100.0,-6.116342195943106,-8.795719823131677,-3.8836578040568943,bloquear
2748,0,0,0.0817340043851726,100.0,-6.336868447287606,-8.817340043851726,-3.663131552712394,bloquear
2749,0,1,0.7039510758524317,100.0,-69.80300973694803,-15.039510758524317,59.803009736948034,bloquear
2750,0,0,0.0504247364668768,100.0,-3.1433231196214333,-8.504247364668768,-6.856676880378566,aprobar
2751,0,0,0.0003836249274404,100.0,1.9608702574010792,-8.003836249274404,-11.96087025740108,aprobar
2752,0,0,0.3497621638098575,100.0,-33.67574070860546,-11.497621638098575,23.67574070860546,bloquear
2753,0,0,0.1373262236452929,100.0,-12.007274811819876,-9.373262236452929,2.007274811819876,bloquear
2754,0,0,0.0211944116026546,100.0,-0.16182998347076927,-8.211944116026546,-9.838170016529231,aprobar
2755,0,0,0.0025954898172092,100.0,1.7352600386446615,-8.025954898172092,-11.735260038644661,aprobar
2756,0,0,0.0005866754384707,100.0,1.9401591052759886,-8.005866754384707,-11.940159105275988,aprobar
2757,0,0,0.197046221430413,100.0,-18.09871458590213,-9.970462214304131,8.098714585902126,bloquear
2758,0,0,0.0430538382011041,100.0,-2.391491496512619,-8.430538382011042,-7.608508503487382,aprobar
2759,0,0,0.0050137534231441,100.0,1.4885971508393019,-8.05013753423144,-11.488597150839302,aprobar
2760,0,0,0.0012943100985078,100.0,1.8679803699522044,-8.012943100985078,-11.867980369952205,aprobar
2761,0,0,0.0859236415234885,100.0,-6.764211435395827,-8.859236415234886,-3.2357885646041735,bloquear
2762,0,0,0.2382741370181401,100.0,-22.30396197585029,-10.382741370181401,12.30396197585029,bloquear
2763,0,0,0.1998286737567018,100.0,-18.382524723183582,-9.998286737567017,8.382524723183582,bloquear
2764,0,0,0.0480102672020071,100.0,-2.897047254604724,-8.48010267202007,-7.102952745395275,aprobar
2765,0,0,0.0502341063795783,100.0,-3.123878850716986,-8.502341063795784,-6.876121149283014,aprobar
2766,0,0,0.0442678891908868,100.0,-2.5153246974704535,-8.442678891908868,-7.484675302529547,aprobar
2767,0,0,0.0003899349006922,100.0,1.9602266401293957,-8.003899349006922,-11.960226640129395,aprobar
2768,0,0,0.0668899561635749,100.0,-4.822775528684641,-8.66889956163575,-5.177224471315358,aprobar
2769,0,0,0.0882129038635743,100.0,-6.997716194084579,-8.882129038635743,-3.002283805915421,bloquear
2770,0,0,0.068518414530743,100.0,-4.988878282135786,-8.68518414530743,-5.011121717864214,aprobar
2771,0,0,0.027115462074694,100.0,-0.765777131618788,-8.271154620746941,-9.234222868381213,aprobar
2772,0,0,0.0392518512946507,100.0,-2.003688832054371,-8.392518512946507,-7.996311167945629,aprobar
2773,0,0,0.0165428889474155,100.0,0.31262532736361903,-8.165428889474155,-10.31262532736362,aprobar
2774,0,0,0.0289352095835004,100.0,-0.9513913775170406,-8.289352095835005,-9.04860862248296,aprobar
2775,0,0,0.1876303225226193,100.0,-17.138292897307167,-9.876303225226193,7.138292897307169,bloquear
2776,0,0,0.0567732382353186,100.0,-3.790870300002497,-8.567732382353187,-6.2091296999975025,aprobar
2777,0,0,0.0320880804593603,100.0,-1.2729842068547506,-8.320880804593603,-8.72701579314525,aprobar
2778,0,0,0.0042205298472988,100.0,1.5695059555755224,-8.042205298472988,-11.569505955575522,aprobar
2779,0,0,0.0006686312512111,100.0,1.9317996123764678,-8.00668631251211,-11.931799612376468,aprobar
2780,0,1,0.9953708929881848,100.0,-99.52783108479485,-17.95370892988185,89.52783108479485,bloquear
2781,0,0,0.078844341599893,100.0,-6.042122843189086,-8.78844341599893,-3.9578771568109152,bloquear
2782,0,0,0.0527119557885989,100.0,-3.376619490437088,-8.527119557885989,-6.623380509562913,aprobar
2783,0,0,0.0251698517736874,100.0,-0.5673248809161144,-8.251698517736875,-9.432675119083886,aprobar
2784,0,0,0.0335320065588403,100.0,-1.42026466900171,-8.335320065588403,-8.57973533099829,aprobar
2785,0,0,0.3828105430347219,100.0,-37.04667538954163,-11.828105430347218,27.04667538954163,bloquear
2786,0,0,0.0294998043606476,100.0,-1.008980044786055,-8.294998043606476,-8.991019955213947,aprobar
2787,0,0,0.345535244072946,100.0,-33.24459489544049,-11.45535244072946,23.244594895440493,bloquear
2788,0,0,0.0030229091756236,100.0,1.6916632640863927,-8.030229091756235,-11.691663264086392,aprobar
2789,0,0,0.0441383003735137,100.0,-2.5021066380983976,-8.441383003735137,-7.497893361901603,aprobar
2790,0,0,0.0324805007085176,100.0,-1.3130110722687953,-8.324805007085176,-8.686988927731205,aprobar
